Combination,Unique Rows,Unique Rows Excluding Columns,Score
"age_at_visit, INCOME, LGBT_IDENTITY, ETHNICITY_1",545,892,1.5889908256880734
"age_at_visit, INCOME, LGBT_IDENTITY, GENDER",607,937,1.3525535420098846
"age_at_visit, INCOME, ETHNICITY_1, GENDER",491,1001,1.5417515274949083
"age_at_visit, RACE_1, CURRENT_GENDER, MARITAL_STATUS",391,1116,1.6419437340153453
"age_at_visit, RACE_1, CURRENT_GENDER, EDUCATION",433,1099,1.5219399538106235
"age_at_visit, RACE_1, CURRENT_GENDER, EMPLOYMENT",416,1053,1.6947115384615385
"age_at_visit, RACE_1, CURRENT_GENDER, LGBT_IDENTITY",347,1144,1.7694524495677233
"age_at_visit, RACE_1, CURRENT_GENDER, ETHNICITY_1",280,1186,2.0428571428571427
"age_at_visit, RACE_1, CURRENT_GENDER, GENDER",184,1126,3.4347826086956523
"age_at_visit, RACE_1, MARITAL_STATUS, EDUCATION",490,939,1.6714285714285715
"age_at_visit, RACE_1, MARITAL_STATUS, EMPLOYMENT",467,905,1.8265524625267666
"age_at_visit, RACE_1, MARITAL_STATUS, LGBT_IDENTITY",406,1019,1.8201970443349753
"age_at_visit, RACE_1, MARITAL_STATUS, ETHNICITY_1",329,1059,2.1246200607902734
"age_at_visit, RACE_1, MARITAL_STATUS, GENDER",376,1119,1.699468085106383
"age_at_visit, RACE_1, EDUCATION, EMPLOYMENT",522,895,1.6532567049808429
"age_at_visit, RACE_1, EDUCATION, LGBT_IDENTITY",451,996,1.689578713968958
"age_at_visit, RACE_1, EDUCATION, ETHNICITY_1",373,1054,1.8873994638069704
"age_at_visit, RACE_1, EDUCATION, GENDER",425,1103,1.5411764705882354
"age_at_visit, RACE_1, EMPLOYMENT, LGBT_IDENTITY",407,960,1.9606879606879606
"age_at_visit, RACE_1, EMPLOYMENT, ETHNICITY_1",329,1007,2.282674772036474
"age_at_visit, RACE_1, EMPLOYMENT, GENDER",399,1052,1.7694235588972431
"age_at_visit, RACE_1, LGBT_IDENTITY, ETHNICITY_1",304,1092,2.1907894736842106
"age_at_visit, RACE_1, LGBT_IDENTITY, GENDER",339,1147,1.8023598820058997
"age_at_visit, RACE_1, ETHNICITY_1, GENDER",261,1192,2.1685823754789273
"age_at_visit, CURRENT_GENDER, MARITAL_STATUS, EDUCATION",411,1073,1.6666666666666667
"age_at_visit, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT",412,1030,1.766990291262136
"age_at_visit, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY",327,1132,1.9143730886850152
"age_at_visit, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1",264,1183,2.178030303030303
"age_at_visit, CURRENT_GENDER, MARITAL_STATUS, GENDER",161,1110,4.024844720496894
"age_at_visit, CURRENT_GENDER, EDUCATION, EMPLOYMENT",418,1015,1.777511961722488
"age_at_visit, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY",361,1125,1.7534626038781163
"age_at_visit, CURRENT_GENDER, EDUCATION, ETHNICITY_1",292,1171,2.01027397260274
"age_at_visit, CURRENT_GENDER, EDUCATION, GENDER",182,1075,3.7527472527472527
"age_at_visit, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY",345,1073,1.9855072463768115
"age_at_visit, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1",268,1134,2.328358208955224
"age_at_visit, CURRENT_GENDER, EMPLOYMENT, GENDER",177,1074,3.864406779661017
"age_at_visit, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1",264,1207,2.087121212121212
"age_at_visit, CURRENT_GENDER, LGBT_IDENTITY, GENDER",181,1160,3.303867403314917
"age_at_visit, CURRENT_GENDER, ETHNICITY_1, GENDER",120,1181,4.808333333333334
"age_at_visit, MARITAL_STATUS, EDUCATION, EMPLOYMENT",509,846,1.7917485265225934
"age_at_visit, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",432,969,1.8263888888888888
"age_at_visit, MARITAL_STATUS, EDUCATION, ETHNICITY_1",372,1026,1.967741935483871
"age_at_visit, MARITAL_STATUS, EDUCATION, GENDER",400,1075,1.7075
"age_at_visit, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",420,907,2.026190476190476
"age_at_visit, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",353,980,2.2039660056657224
"age_at_visit, MARITAL_STATUS, EMPLOYMENT, GENDER",389,1030,1.8714652956298201
"age_at_visit, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",309,1091,2.158576051779935
"age_at_visit, MARITAL_STATUS, LGBT_IDENTITY, GENDER",319,1142,1.9310344827586208
"age_at_visit, MARITAL_STATUS, ETHNICITY_1, GENDER",250,1189,2.276
"age_at_visit, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",443,913,1.90744920993228
"age_at_visit, EDUCATION, EMPLOYMENT, ETHNICITY_1",377,978,2.0689655172413794
"age_at_visit, EDUCATION, EMPLOYMENT, GENDER",407,1018,1.8181818181818181
"age_at_visit, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",325,1083,2.076923076923077
"age_at_visit, EDUCATION, LGBT_IDENTITY, GENDER",355,1132,1.763380281690141
"age_at_visit, EDUCATION, ETHNICITY_1, GENDER",279,1179,2.075268817204301
"age_at_visit, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",268,1035,2.6977611940298507
"age_at_visit, EMPLOYMENT, LGBT_IDENTITY, GENDER",332,1080,2.0421686746987953
"age_at_visit, EMPLOYMENT, ETHNICITY_1, GENDER",253,1137,2.4545454545454546
"age_at_visit, LGBT_IDENTITY, ETHNICITY_1, GENDER",254,1216,2.1338582677165356
"LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1",555,1019,1.3315315315315315
"LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER",532,1208,1.0338345864661653
"LANGUAGE, OTHER_LANGUAGE, INCOME, MARITAL_STATUS",596,980,1.3053691275167785
"LANGUAGE, OTHER_LANGUAGE, INCOME, EDUCATION",587,960,1.3594548551959114
"LANGUAGE, OTHER_LANGUAGE, INCOME, EMPLOYMENT",606,971,1.2986798679867986
"LANGUAGE, OTHER_LANGUAGE, INCOME, LGBT_IDENTITY",534,1077,1.2752808988764044
"LANGUAGE, OTHER_LANGUAGE, INCOME, ETHNICITY_1",504,1142,1.2222222222222223
"LANGUAGE, OTHER_LANGUAGE, INCOME, GENDER",522,1207,1.0555555555555556
"LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER",386,1439,0.8264248704663213
"LANGUAGE, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS",451,1305,1.0044345898004434
"LANGUAGE, OTHER_LANGUAGE, RACE_1, EDUCATION",443,1241,1.1670428893905191
"LANGUAGE, OTHER_LANGUAGE, RACE_1, EMPLOYMENT",457,1269,1.0700218818380745
"LANGUAGE, OTHER_LANGUAGE, RACE_1, LGBT_IDENTITY",401,1336,1.0523690773067331
"LANGUAGE, OTHER_LANGUAGE, RACE_1, ETHNICITY_1",377,1383,0.9946949602122016
"LANGUAGE, OTHER_LANGUAGE, RACE_1, GENDER",378,1437,0.8492063492063492
"LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS",428,1458,0.7009345794392523
"LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION",434,1416,0.7880184331797235
"LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, EMPLOYMENT",441,1442,0.7165532879818595
"LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, LGBT_IDENTITY",382,1475,0.7408376963350786
"LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, ETHNICITY_1",375,1529,0.6106666666666667
"LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, GENDER",336,1431,0.9732142857142857
"LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION",486,1281,0.9814814814814815
"LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, EMPLOYMENT",492,1292,0.9471544715447154
"LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY",440,1348,0.9318181818181818
"LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, ETHNICITY_1",415,1423,0.8072289156626506
"LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, GENDER",424,1457,0.7099056603773585
"LANGUAGE, OTHER_LANGUAGE, EDUCATION, EMPLOYMENT",511,1250,0.9941291585127201
"LANGUAGE, OTHER_LANGUAGE, EDUCATION, LGBT_IDENTITY",428,1309,1.0490654205607477
"LANGUAGE, OTHER_LANGUAGE, EDUCATION, ETHNICITY_1",412,1372,0.9368932038834952
"LANGUAGE, OTHER_LANGUAGE, EDUCATION, GENDER",424,1416,0.8066037735849056
"LANGUAGE, OTHER_LANGUAGE, EMPLOYMENT, LGBT_IDENTITY",451,1340,0.926829268292683
"LANGUAGE, OTHER_LANGUAGE, EMPLOYMENT, ETHNICITY_1",424,1398,0.8490566037735849
"LANGUAGE, OTHER_LANGUAGE, EMPLOYMENT, GENDER",434,1440,0.7327188940092166
"LANGUAGE, OTHER_LANGUAGE, LGBT_IDENTITY, ETHNICITY_1",370,1431,0.8837837837837837
"LANGUAGE, OTHER_LANGUAGE, LGBT_IDENTITY, GENDER",375,1479,0.744
"LANGUAGE, OTHER_LANGUAGE, ETHNICITY_1, GENDER",370,1527,0.6243243243243243
"LANGUAGE, INCOME, RACE_1, CURRENT_GENDER",200,1479,1.395
"LANGUAGE, INCOME, RACE_1, MARITAL_STATUS",248,1326,1.7419354838709677
"LANGUAGE, INCOME, RACE_1, EDUCATION",260,1299,1.7653846153846153
"LANGUAGE, INCOME, RACE_1, EMPLOYMENT",259,1310,1.7297297297297298
"LANGUAGE, INCOME, RACE_1, LGBT_IDENTITY",237,1371,1.6329113924050633
"LANGUAGE, INCOME, RACE_1, ETHNICITY_1",195,1442,1.6205128205128205
"LANGUAGE, INCOME, RACE_1, GENDER",186,1474,1.5268817204301075
"LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS",222,1438,1.4414414414414414
"LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION",228,1407,1.5394736842105263
"LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT",231,1417,1.4761904761904763
"LANGUAGE, INCOME, CURRENT_GENDER, LGBT_IDENTITY",187,1467,1.5561497326203209
"LANGUAGE, INCOME, CURRENT_GENDER, ETHNICITY_1",161,1545,1.3229813664596273
"LANGUAGE, INCOME, CURRENT_GENDER, GENDER",129,1442,2.449612403100775
"LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION",250,1265,1.972
"LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT",267,1255,1.8838951310861423
"LANGUAGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY",223,1326,1.937219730941704
"LANGUAGE, INCOME, MARITAL_STATUS, ETHNICITY_1",194,1422,1.731958762886598
"LANGUAGE, INCOME, MARITAL_STATUS, GENDER",210,1438,1.5238095238095237
"LANGUAGE, INCOME, EDUCATION, EMPLOYMENT",285,1231,1.8491228070175438
"LANGUAGE, INCOME, EDUCATION, LGBT_IDENTITY",240,1298,1.9166666666666667
"LANGUAGE, INCOME, EDUCATION, ETHNICITY_1",206,1373,1.8689320388349515
"LANGUAGE, INCOME, EDUCATION, GENDER",213,1404,1.6619718309859155
"LANGUAGE, INCOME, EMPLOYMENT, LGBT_IDENTITY",245,1312,1.8204081632653062
"LANGUAGE, INCOME, EMPLOYMENT, ETHNICITY_1",210,1391,1.7476190476190476
"LANGUAGE, INCOME, EMPLOYMENT, GENDER",214,1413,1.6121495327102804
"LANGUAGE, INCOME, LGBT_IDENTITY, ETHNICITY_1",178,1445,1.7584269662921348
"LANGUAGE, INCOME, LGBT_IDENTITY, GENDER",178,1466,1.6404494382022472
"LANGUAGE, INCOME, ETHNICITY_1, GENDER",144,1541,1.5069444444444444
"LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS",157,1635,0.7834394904458599
"LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION",153,1596,1.0588235294117647
"LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT",143,1638,0.8391608391608392
"LANGUAGE, RACE_1, CURRENT_GENDER, LGBT_IDENTITY",133,1634,0.9323308270676691
"LANGUAGE, RACE_1, CURRENT_GENDER, ETHNICITY_1",118,1665,0.788135593220339
"LANGUAGE, RACE_1, CURRENT_GENDER, GENDER",93,1592,1.7849462365591398
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION",189,1519,1.2645502645502646
"LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT",177,1550,1.1751412429378532
"LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY",176,1560,1.125
"LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1",156,1611,0.9423076923076923
"LANGUAGE, RACE_1, MARITAL_STATUS, GENDER",147,1631,0.8639455782312925
"LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT",181,1508,1.3812154696132597
"LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY",153,1530,1.4901960784313726
"LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1",148,1563,1.3175675675675675
"LANGUAGE, RACE_1, EDUCATION, GENDER",144,1592,1.1527777777777777
"LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY",172,1565,1.122093023255814
"LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1",153,1607,0.9869281045751634
"LANGUAGE, RACE_1, EMPLOYMENT, GENDER",133,1633,0.9398496240601504
"LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1",122,1604,1.2622950819672132
"LANGUAGE, RACE_1, LGBT_IDENTITY, GENDER",122,1635,1.0081967213114753
"LANGUAGE, RACE_1, ETHNICITY_1, GENDER",108,1660,0.9074074074074074
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION",160,1608,0.9375
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT",152,1641,0.7697368421052632
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY",151,1644,0.7549668874172185
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1",134,1694,0.47761194029850745
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, GENDER",111,1615,1.2882882882882882
"LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT",158,1598,1.0126582278481013
"LANGUAGE, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY",137,1602,1.1386861313868613
"LANGUAGE, CURRENT_GENDER, EDUCATION, ETHNICITY_1",129,1650,0.8372093023255814
"LANGUAGE, CURRENT_GENDER, EDUCATION, GENDER",101,1573,1.8316831683168318
"LANGUAGE, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY",141,1647,0.7872340425531915
"LANGUAGE, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1",125,1690,0.544
"LANGUAGE, CURRENT_GENDER, EMPLOYMENT, GENDER",100,1620,1.38
"LANGUAGE, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1",114,1682,0.6666666666666666
"LANGUAGE, CURRENT_GENDER, LGBT_IDENTITY, GENDER",90,1609,1.6555555555555554
"LANGUAGE, CURRENT_GENDER, ETHNICITY_1, GENDER",85,1655,1.2117647058823529
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT",198,1493,1.3383838383838385
"LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",174,1533,1.293103448275862
"LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1",154,1595,1.0584415584415585
"LANGUAGE, MARITAL_STATUS, EDUCATION, GENDER",148,1607,1.0202702702702702
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",175,1564,1.1085714285714285
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",152,1628,0.8552631578947368
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, GENDER",141,1638,0.851063829787234
"LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",139,1630,0.920863309352518
"LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, GENDER",143,1646,0.7832167832167832
"LANGUAGE, MARITAL_STATUS, ETHNICITY_1, GENDER",125,1691,0.536
"LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",187,1527,1.2352941176470589
"LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1",160,1583,1.09375
"LANGUAGE, EDUCATION, EMPLOYMENT, GENDER",148,1594,1.1081081081081081
"LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",129,1591,1.2945736434108528
"LANGUAGE, EDUCATION, LGBT_IDENTITY, GENDER",126,1608,1.1904761904761905
"LANGUAGE, EDUCATION, ETHNICITY_1, GENDER",115,1646,0.9739130434782609
"LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",142,1637,0.852112676056338
"LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, GENDER",130,1650,0.8307692307692308
"LANGUAGE, EMPLOYMENT, ETHNICITY_1, GENDER",116,1685,0.6293103448275862
"LANGUAGE, LGBT_IDENTITY, ETHNICITY_1, GENDER",104,1685,0.7019230769230769
"OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER",523,1177,1.1108986615678775
"OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS",589,966,1.3446519524617997
"OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION",592,952,1.3614864864864864
"OTHER_LANGUAGE, INCOME, RACE_1, EMPLOYMENT",602,948,1.345514950166113
"OTHER_LANGUAGE, INCOME, RACE_1, LGBT_IDENTITY",527,1055,1.333965844402277
"OTHER_LANGUAGE, INCOME, RACE_1, ETHNICITY_1",498,1111,1.2991967871485943
"OTHER_LANGUAGE, INCOME, RACE_1, GENDER",515,1176,1.1300970873786407
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS",570,1157,1.0543859649122806
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION",552,1128,1.141304347826087
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT",588,1125,1.0765306122448979
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, LGBT_IDENTITY",504,1216,1.0753968253968254
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, ETHNICITY_1",481,1278,0.997920997920998
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, GENDER",429,1183,1.3403263403263403
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION",618,940,1.3236245954692556
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT",622,937,1.319935691318328
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY",570,1022,1.2912280701754386
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, ETHNICITY_1",534,1106,1.2209737827715357
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, GENDER",561,1159,1.067736185383244
"OTHER_LANGUAGE, INCOME, EDUCATION, EMPLOYMENT",643,927,1.2923794712286159
"OTHER_LANGUAGE, INCOME, EDUCATION, LGBT_IDENTITY",570,1003,1.3245614035087718
"OTHER_LANGUAGE, INCOME, EDUCATION, ETHNICITY_1",547,1055,1.2851919561243144
"OTHER_LANGUAGE, INCOME, EDUCATION, GENDER",547,1126,1.1553930530164533
"OTHER_LANGUAGE, INCOME, EMPLOYMENT, LGBT_IDENTITY",589,1000,1.2869269949066213
"OTHER_LANGUAGE, INCOME, EMPLOYMENT, ETHNICITY_1",547,1070,1.2577696526508226
"OTHER_LANGUAGE, INCOME, EMPLOYMENT, GENDER",581,1124,1.0912220309810672
"OTHER_LANGUAGE, INCOME, LGBT_IDENTITY, ETHNICITY_1",486,1157,1.2366255144032923
"OTHER_LANGUAGE, INCOME, LGBT_IDENTITY, GENDER",500,1220,1.076
"OTHER_LANGUAGE, INCOME, ETHNICITY_1, GENDER",472,1281,1.0105932203389831
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS",421,1436,0.7648456057007126
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION",412,1392,0.8883495145631068
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT",431,1395,0.8422273781902552
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, LGBT_IDENTITY",360,1448,0.8611111111111112
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, ETHNICITY_1",345,1489,0.7797101449275362
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, GENDER",307,1387,1.208469055374593
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION",485,1266,1.0144329896907216
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT",475,1246,1.0778947368421052
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY",433,1323,1.0046189376443417
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1",407,1393,0.8968058968058968
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, GENDER",406,1434,0.7980295566502463
"OTHER_LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT",500,1216,1.084
"OTHER_LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY",408,1295,1.1348039215686274
"OTHER_LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1",397,1346,1.0377833753148615
"OTHER_LANGUAGE, RACE_1, EDUCATION, GENDER",403,1390,0.913151364764268
"OTHER_LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY",436,1296,1.0596330275229358
"OTHER_LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1",423,1342,0.983451536643026
"OTHER_LANGUAGE, RACE_1, EMPLOYMENT, GENDER",423,1393,0.8628841607565012
"OTHER_LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1",356,1403,0.9971910112359551
"OTHER_LANGUAGE, RACE_1, LGBT_IDENTITY, GENDER",351,1457,0.8575498575498576
"OTHER_LANGUAGE, RACE_1, ETHNICITY_1, GENDER",338,1489,0.7958579881656804
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION",460,1425,0.7239130434782609
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT",467,1415,0.734475374732334
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY",398,1463,0.7412060301507538
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1",385,1522,0.612987012987013
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, GENDER",346,1402,1.0289017341040463
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT",466,1389,0.7918454935622318
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY",385,1429,0.8545454545454545
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, ETHNICITY_1",378,1492,0.7037037037037037
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, GENDER",334,1385,1.1167664670658684
"OTHER_LANGUAGE, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY",411,1442,0.7688564476885644
"OTHER_LANGUAGE, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1",396,1496,0.6616161616161617
"OTHER_LANGUAGE, CURRENT_GENDER, EMPLOYMENT, GENDER",362,1396,1.0
"OTHER_LANGUAGE, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1",336,1523,0.6994047619047619
"OTHER_LANGUAGE, CURRENT_GENDER, LGBT_IDENTITY, GENDER",299,1418,1.137123745819398
"OTHER_LANGUAGE, CURRENT_GENDER, ETHNICITY_1, GENDER",295,1470,0.976271186440678
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT",531,1239,0.9774011299435028
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",453,1314,0.9801324503311258
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1",443,1391,0.8284424379232506
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, GENDER",450,1426,0.7377777777777778
"OTHER_LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",459,1309,0.9782135076252724
"OTHER_LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",449,1383,0.8351893095768375
"OTHER_LANGUAGE, MARITAL_STATUS, EMPLOYMENT, GENDER",460,1415,0.7456521739130435
"OTHER_LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",383,1430,0.856396866840731
"OTHER_LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, GENDER",395,1469,0.7316455696202532
"OTHER_LANGUAGE, MARITAL_STATUS, ETHNICITY_1, GENDER",374,1522,0.6310160427807486
"OTHER_LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",489,1281,0.9754601226993865
"OTHER_LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1",477,1350,0.8553459119496856
"OTHER_LANGUAGE, EDUCATION, EMPLOYMENT, GENDER",466,1389,0.7918454935622318
"OTHER_LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",375,1400,0.9546666666666667
"OTHER_LANGUAGE, EDUCATION, LGBT_IDENTITY, GENDER",380,1438,0.8421052631578947
"OTHER_LANGUAGE, EDUCATION, ETHNICITY_1, GENDER",372,1490,0.7204301075268817
"OTHER_LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",391,1412,0.8849104859335039
"OTHER_LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, GENDER",403,1449,0.7667493796526055
"OTHER_LANGUAGE, EMPLOYMENT, ETHNICITY_1, GENDER",392,1494,0.673469387755102
"OTHER_LANGUAGE, LGBT_IDENTITY, ETHNICITY_1, GENDER",325,1531,0.6984615384615385
"INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS",127,1409,2.748031496062992
"INCOME, RACE_1, CURRENT_GENDER, EDUCATION",131,1394,2.7786259541984735
"INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT",138,1390,2.6666666666666665
"INCOME, RACE_1, CURRENT_GENDER, LGBT_IDENTITY",115,1445,2.7217391304347824
"INCOME, RACE_1, CURRENT_GENDER, ETHNICITY_1",85,1508,2.9411764705882355
"INCOME, RACE_1, CURRENT_GENDER, GENDER",58,1409,6.017241379310345
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION",211,1246,2.4265402843601898
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT",209,1243,2.464114832535885
"INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY",153,1302,2.980392156862745
"INCOME, RACE_1, MARITAL_STATUS, ETHNICITY_1",115,1379,3.2956521739130435
"INCOME, RACE_1, MARITAL_STATUS, GENDER",111,1408,3.1531531531531534
"INCOME, RACE_1, EDUCATION, EMPLOYMENT",228,1217,2.3728070175438596
"INCOME, RACE_1, EDUCATION, LGBT_IDENTITY",177,1288,2.6553672316384183
"INCOME, RACE_1, EDUCATION, ETHNICITY_1",132,1350,3.090909090909091
"INCOME, RACE_1, EDUCATION, GENDER",117,1390,3.1452991452991452
"INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY",177,1292,2.632768361581921
